truehr,hr_adj1,hr_adj2,hr_adj3,hr_adj4,hr_adj5,hr_adj6,hr_adj8,hr_adj9,batcheff,datalabel
1,0.8818517247469484,0.881779986243043,0.8811040572723287,0.8797374265164657,0.8710281223624226,0.8795576418538836,0.8895885518539832,0.9038448608229033,1,1
1.4422495703074085,1.313251168637359,1.3147327461304072,1.3152854249793724,1.3223878458641436,1.3505612983497113,1.3434111069157275,1.4329533794226705,1.3893998488824204,1,1
2.0800838230519045,2.410434249103638,2.4204650288238634,2.4223778951898565,2.407488196553465,2.5948173940393007,2.32680383289027,2.7367611085033543,2.4649503735237133,1,1
3.0000000000000004,2.8303470064085148,2.8294373709529568,2.8220495537020462,2.828669641041815,2.958804871476688,2.8387788344765696,2.937590241557738,2.9503045074268117,1,1
0.3333333333333333,0.27938820144125714,0.2771087595715007,0.2766727797088414,0.2750709539369117,0.2511006726279351,0.2732428945745221,0.23450013509133744,0.25990758526353447,1,1
0.4807498567691361,0.5094779989152255,0.5075784934026132,0.5073650317447485,0.5061660073034132,0.5063657138584678,0.5059307866325898,0.5089288107311568,0.5161807954427945,1,1
0.6933612743506347,0.6514426042402561,0.6565108742097545,0.6564295144583422,0.6581381649382898,0.6436976641794316,0.654823673002805,0.6842437949230512,0.6706190064988918,1,1
1,1.0674599419763648,1.0718996360475437,1.071395580061807,1.0707092718665625,1.0754398307059367,1.1002083888084615,1.1495265260300924,1.0423932843687693,1,1
1.4422495703074085,1.494587058882827,1.4913552727696722,1.4930319143752813,1.488597421443202,1.5216757572135382,1.483005767353157,1.5637757576243378,1.514201972793996,1,1
2.0800838230519045,1.669038728424475,1.6904154709221086,1.6872363348741908,1.6855803757863155,1.7208349228059316,1.7112179941674999,1.663368247951596,1.734492231782691,1,1
3.0000000000000004,2.6891017187251136,2.6674781993680545,2.6638371846858426,2.663657173779902,2.840892382170115,2.7343320378592715,3.306816328272371,2.8755422745774233,1,1
0.3333333333333333,0.37764586703769853,0.3748096310446745,0.37518835535096273,0.37479472930210916,0.3859966735225618,0.39271235926115017,0.3261501740076807,0.37549813149511274,1,1
0.4807498567691361,0.5686907537614985,0.5676029638289223,0.5677615324430143,0.5689483185733112,0.5754136813377985,0.5721920317280711,0.5202511903770536,0.5745096560163541,1,1
0.6933612743506347,0.6657451689854018,0.6727647123028775,0.6725406385505266,0.6750448193437256,0.6873562854016114,0.6705865891880135,0.6493377541812125,0.6449454587658356,1,1
1,1.0347129792353977,1.0363339841082624,1.0362037831611597,1.0374825967748356,1.0529255112135365,1.0708343225358539,0.9702183688616791,1.0434364959184779,1,1
1.4422495703074085,1.6315161179245667,1.6260977893810964,1.6278044734899106,1.6262132395115667,1.656169722404249,1.6403596561136558,1.6939867367531873,1.5935274442210157,1,1
2.0800838230519045,1.7124994452304594,1.7119458806776056,1.7092565781549243,1.7100362667259283,1.7347385278558225,1.7748321227622115,2.06094447051831,1.807313461770951,1,1
3.0000000000000004,2.8568391209968005,2.8718605818440457,2.8721364548652644,2.87735179675166,2.9687395535994874,2.8776785998337884,3.4470395642324627,2.874242292971818,1,1
0.3333333333333333,0.29849727091918693,0.30253670101774316,0.30230125184445134,0.30180893525683955,0.2849442804202388,0.2998492157093963,0.25574455832339227,0.2761215858720194,1,1
0.4807498567691361,0.4501836802969438,0.447443722250045,0.446822748687473,0.44575877042137874,0.44930885134500625,0.4514173027365976,0.4038813477427223,0.44855822633727105,1,1
0.6933612743506347,0.6815824873236629,0.6778907328955202,0.6788066206989828,0.6801497187594938,0.6681700242367721,0.6779653327021579,0.7365407828213991,0.7053260250315423,1,1
1,0.9467260630935707,0.9492650862822467,0.9499500098633668,0.9531548607500508,0.964158930838659,0.9550543955555614,0.9392597316402259,0.9123264012686131,1,1
1.4422495703074085,1.3316162244069993,1.3332721319982754,1.3320986741681164,1.3331251736294687,1.3596358059007525,1.327087846256991,1.2809966068092655,1.3509452751611513,1,1
2.0800838230519045,1.7755421734498915,1.7692346527420988,1.7670111311944672,1.7716759374321631,1.7903947093513723,1.7346588015830398,1.8552312556241244,1.8157612761362425,1,1
3.0000000000000004,3.1249947108290095,3.119119000413096,3.1187799833790346,3.112658354753212,3.2262321243309113,3.1259385974219476,3.6823585480183993,3.0298299859252675,1,1
0.3333333333333333,0.3186556305680781,0.3188437374990213,0.3188700078281133,0.31815239506162074,0.3088084662205086,0.31496501923845616,0.30690523879060205,0.3187445936145136,1,1
0.4807498567691361,0.5328805718077476,0.5363118806782603,0.5366550506127631,0.5364223005571255,0.5352832744894549,0.5402563529804217,0.6458243023565666,0.5483015552631492,1,1
0.6933612743506347,0.7269162680680618,0.7238561072695859,0.723581522593304,0.7265762421721804,0.7385432377647008,0.7258519130141818,0.7276795167954038,0.6768007852330357,1,1
1,1.0235354134802377,1.0253426650434172,1.0250629186703732,1.0232870731863637,1.046477124030237,1.0407236403771274,1.84737511576739,0.9838108962608076,1,1
1.4422495703074085,1.5008194160360004,1.5095008420863976,1.5098688348056764,1.5184895522849262,1.492039260177776,1.4455644965834284,1.6450446734513997,1.5404588228497673,1,1
2.0800838230519045,2.0359896571155485,1.9967077381613032,1.9976471673287788,1.9889791123907425,2.079984294722352,2.0193559043065084,2.1319792559577744,2.0371717935152684,1,1
3.0000000000000004,2.4286928494881215,2.4005981132587686,2.404384043823408,2.3910415152097584,2.458199885139364,2.3795682478481672,2.8864131297706903,2.504814474238072,1,1
0.3333333333333333,0.34252326975254044,0.34405727621319887,0.3436094887567707,0.34345021766484757,0.34826855391091627,0.3523650013826861,0.33886547869689393,0.33270970033459757,1,1
0.4807498567691361,0.5171340360453138,0.5120406008896945,0.513046419763286,0.5109040668056991,0.4970307031208679,0.5045540027128221,0.47238597688796624,0.46059738545827966,1,1
0.6933612743506347,0.6609570815212773,0.6707779693570897,0.6704066235107944,0.6713502894962051,0.6617154550826007,0.6598905495861935,NA,0.6218404652857914,1,1
1,1.0465010316196985,1.0457229577829403,1.0454654053074894,1.0418024739776641,1.0437917165127706,1.04567908027845,0.9169273142666061,1.0536086164629663,1,1
1.4422495703074085,1.6292425817763079,1.6333908553770156,1.6320462954646184,1.63094947904009,1.6439875382089275,1.5917839961015303,1.6274029238543428,1.6600322044816551,1,1
2.0800838230519045,1.9140434006047375,1.9053494825605335,1.905730855488472,1.9010274612057476,1.9192297325357786,1.9185454696618063,2.094926870946154,1.891593802200436,1,1
3.0000000000000004,2.7182626290246756,2.6979318891506345,2.6988475547968434,2.6980624013044316,2.7594239820924487,2.718388251041197,3.261801322712269,2.679305542535317,1,1
0.3333333333333333,0.3028933086727363,0.3138445015012553,0.3137410740532552,0.31308638068728323,0.29155699088816855,0.31077345998100836,0.18215538938105466,0.27773746637505153,1,1
0.4807498567691361,0.4347007931547351,0.43674177847383583,0.43664545096828855,0.4366097450864065,0.45510811078680735,0.43566829959211495,0.33380953376172456,0.3875123581272345,1,1
0.6933612743506347,0.6727268130431163,0.6758903463171948,0.6761567315967927,0.6786091502206396,0.68404912639025806,0.6903516998108591,0.688688902704319,0.6966296319926011,1,1
1,0.9590695898494076,0.9743622755433433,0.9755443270334222,0.9804431422017722,0.9629332864770596,0.9684834464718566,0.9330041235216165,0.9806507537955618,1,1
1.4422495703074085,1.2536739100939325,1.2476105738766932,1.247140748409177,1.241798704615339,1.2545672522181772,1.2468585955205385,1.2751091808935817,1.215592512556505,1,1
2.0800838230519045,2.081698959679577,2.0840035343732763,2.086618851082589,2.084510062530213,2.1584296377556824,2.0561444399670394,2.1321684309122877,2.1115707703341973,1,1
3.0000000000000004,3.1521096576696803,3.1504721785094727,3.1502534554254624,3.1541453804036723,3.2180498282506744,3.2577756976997567,4.618379980170036,3.1095666475389114,1,1
0.3333333333333333,0.3055839623589045,0.3069697680170765,0.3061463836591566,0.30905778442453924,0.33009918045832015,0.3045497984053877,0.20406304560487987,0.294403302777382,1,1
0.4807498567691361,0.5259215054556008,0.5212095510388505,0.521545042288966,0.518943250914255,0.5119828939272731,0.5184862755055929,0.5282032125727333,0.5113184559389043,1,1
0.6933612743506347,0.7408818025500081,0.7377115813395717,0.7381108663163838,0.7362603369175362,0.7370516094036581,0.7381945047543782,0.7240689087329074,0.7305842242686512,1,1
1,1.0969733622197826,1.1038955085389066,1.104284398736361,1.1105579624855235,1.1248253025492663,1.106628957660526,1.104393147632542,1.1045547963410836,1,1
1.4422495703074085,1.2918780853205056,1.2880347246691262,1.2883126507944855,1.2893096026276818,1.2982118845889985,1.3094645261923825,1.4699136175521785,1.2414242995814553,1,1
2.0800838230519045,2.0791860404422007,2.065164090927938,2.0625146021390663,2.0768404409169343,2.1460179316739327,2.0242519895730124,2.2423008969908342,2.2576652544748703,1,1
3.0000000000000004,3.2245027299089233,3.1972666635622575,3.196034940948054,3.180578794909753,3.234612516109351,2.975556719190842,3.0625964245680626,3.3291840151485395,1,1
0.3333333333333333,0.3323048117965079,0.3381137840111001,0.3372615230115651,0.33859409304448423,0.3234889224580336,0.32105027124400076,0.2795112747632365,0.31466533035413524,1,1
0.4807498567691361,0.530907358015022,0.5375949065154294,0.5374406723766072,0.5383986623735623,0.5308616590583692,0.5288390342247589,0.4955284356845231,0.5252661384582139,1,1
0.6933612743506347,0.7649905835084836,0.7647225141441133,0.7649261656273084,0.763648296137647,0.7506106254070091,0.7716252828907794,0.7609348150597045,0.7187654357256366,1,1
1,0.9067345088033524,0.9030748445541965,0.9037656127739581,0.9062057620271641,0.9047200259658043,0.8960051606377134,0.923956796825444,0.9038812312964112,1,1
1.4422495703074085,1.3923122202561256,1.396425735587018,1.3958905491442541,1.3970773783421828,1.422767998952253,1.4392429225689147,1.185478980825678,1.371943731370165,1,1
2.0800838230519045,2.1839657867592535,2.164603013114582,2.166896246276037,2.171622219441523,2.256090974159586,2.2315006993761766,2.8218481615630426,2.3633270629950403,1,1
3.0000000000000004,2.8767295055859377,2.8745668688557626,2.872176530928116,2.8601533863244004,2.9338485701237875,2.9424773306071534,3.2082488858838087,2.815961672300496,1,1
0.3333333333333333,0.28886899946215866,0.29080525107656735,0.2902300274743479,0.2901963594510872,0.3045070893148917,0.3014138160597633,0.19166433815439918,0.27197211768440427,1,1
0.4807498567691361,0.42447905591676327,0.42409161626709346,0.42384806949764753,0.42397295616098957,0.41220765243069035,0.4212658218988105,0.42926816334744344,0.43749014647054724,1,1
0.6933612743506347,0.6946037481562416,0.703795742748365,0.703145825030731,0.7052789604942411,0.699998580405793,0.7160531047054532,0.5963561789204153,0.7223697097153486,1,1
1,0.9328216047280176,0.9275014494366698,0.9276470297341101,0.927161857752737,0.9394380032950822,0.9273106245334284,1.0024232869195933,0.9492764178331466,1,1
1.4422495703074085,1.4977216035008898,1.503861720046244,1.5029997524198495,1.506756924756407,1.5259420703705493,1.4999261635802577,1.6052294355404682,1.4821774634337732,1,1
2.0800838230519045,1.916168744549485,1.8910954611854638,1.8930972036638447,1.8779702718998459,1.935302334062781,1.8694845434911076,2.293576414584187,1.915676357717281,1,1
3.0000000000000004,2.5937344493483225,2.586148783948497,2.583117078410963,2.585491174282394,2.6703699556331255,2.505725786589882,3.243633325362952,2.645899872688741,1,1
0.3333333333333333,0.3364489243522256,0.33661686097290816,0.33614213250647756,0.3367926403375723,0.34736929388999954,0.33842723512011447,0.245184939721809,0.3142966027553886,1,1
0.4807498567691361,0.43379397163081374,0.4343146576331449,0.43505568520214105,0.434894129624945,0.42567548984197406,0.4360450980724746,0.38630834722513635,0.44507831054266767,1,1
0.6933612743506347,0.6586695660451695,0.6557092580492082,0.656220161888038,0.6573136984032741,0.6600918931880194,0.655396474355881,0.6482500997483802,0.6599839249149695,1,1
1,0.9878407000592814,0.9825654102627099,0.9826589715472134,0.9822809357001898,0.9712338182775423,0.9838267185543969,1.015799167260721,0.9625691136374763,1,1
1.4422495703074085,1.5478409000564346,1.548688062397768,1.5502146291347128,1.5518761690531842,1.553922750229754,1.564045628246557,1.674026010251135,1.4814876776024402,1,1
2.0800838230519045,2.103345973516533,2.088133553953441,2.088180766723417,2.0831052966526404,2.1447516967829294,2.17454513035509,2.0388266266275448,2.0575052755035284,1,1
3.0000000000000004,3.18873263559886,3.186004012381474,3.185203125941897,3.1681619143919364,3.205668500152997,3.0933566779037935,3.178335207301909,3.1176342947146223,1,1
0.3333333333333333,0.28379910331348734,0.2823264406753445,0.28248867428169444,0.27981580055937727,0.2710352413072307,0.27175376978480187,0.16831043176276103,0.26974960108157936,1,1
0.4807498567691361,0.5884924483271077,0.5925441691312504,0.5920168960027873,0.5935881294056634,0.5885991456375667,0.5918286766617861,0.5809670736385808,0.6033918135870346,1,1
0.6933612743506347,0.7828866734786604,0.7858284546722873,0.7856109559021014,0.7860957318451798,0.7891030429788738,0.7962607402832619,0.8372929889771802,0.7847841278996933,1,1
1,1.206138926327022,1.199434877699892,1.2003526355683611,1.2014296531807858,1.20813768103063,1.2001910865798573,1.2700513001339107,1.1985171267977635,1,1
1.4422495703074085,1.4218300932862582,1.4110906818162032,1.4124494216611574,1.4044544966138823,1.431013362686045,1.4284747845339734,1.4702595450837317,1.3960072885920745,1,1
2.0800838230519045,2.1241430900018576,2.1154554933588656,2.1160551365566564,2.112661516374923,2.2633942395998536,2.1880634470294953,2.2875489510382683,2.1112789658577955,1,1
3.0000000000000004,4.248577338276016,4.262173747413989,4.264107903402032,4.254348162731056,4.554640486374445,4.360088718970417,5.00788001370533,4.280811601333258,1,1
0.3333333333333333,0.34835535165296205,0.35629293263614986,0.35549191609342046,0.3563043478156645,0.3621618273562185,0.34834022299176104,0.3136164439564451,0.34231188523571393,1,1
0.4807498567691361,0.4088001538643118,0.4067058498487981,0.4063713520491449,0.40783425571640225,0.4132519172102123,0.4127127985463135,0.36108388835149646,0.4000120345776522,1,1
0.6933612743506347,0.6381383610465676,0.6416148719156975,0.6406364242520668,0.641598611999489,0.6650502972088242,0.6443342948399786,0.6311169921141336,0.6233739786395369,1,1
1,0.9498061657382233,0.9435924482798052,0.9435080093613718,0.9467729928411436,0.9430539188695775,0.9531301367107944,0.9007439711826657,0.9526045145290749,1,1
1.4422495703074085,1.3551503667710312,1.3543666374301164,1.352801464794838,1.355085911574655,1.368890701187088,1.3873437821001964,1.4785013318878442,1.4618013138104515,1,1
2.0800838230519045,2.514639558208055,2.5049183032066202,2.504781859430728,2.490964003797572,2.5538738295572365,2.445706726897384,2.7913398930330704,2.6157245289133995,1,1
3.0000000000000004,2.956357111488038,2.929444249602434,2.9320590378975195,2.927788510519631,3.0965992342478126,2.983273302119668,3.2545029253296534,3.2105861914279266,1,1
0.3333333333333333,0.3392487849968716,0.34305549049545186,0.3432309878855941,0.3431631811265425,0.35218842247911303,0.3514338165465405,0.3252317812885265,0.34661519868760704,1,1
0.4807498567691361,0.4298652239144282,0.4304417681605983,0.43151180735483124,0.431463020374353,0.41347988854812123,0.44784707530328566,0.4365014832354524,0.4371259675288166,1,1
0.6933612743506347,0.6983848125017688,0.6973264037496348,0.6978536392735428,0.696179346697386,0.6911142772877998,0.6927315868491813,0.6647784891046935,0.6898995518919709,1,1
1,0.9869305295603945,0.9885483163495103,0.9881770781527849,0.992530401004333,0.9895880688602715,0.963749641311627,1.1022326734814683,1.0131404320398074,1,1
1.4422495703074085,1.3832096361825403,1.3847977142733516,1.383087597786088,1.3772898967546219,1.3848759356965734,1.3787648861204613,1.5835302640224747,1.431933207838834,1,1
2.0800838230519045,1.7594520150141264,1.759168789197396,1.7564569879342604,1.7560121023464526,1.7856662496118554,1.732750904180381,1.735996966606651,1.8148844830384538,1,1
3.0000000000000004,3.1514801146247238,3.1568144776206193,3.156139613066791,3.123888435829689,3.250813786671648,3.019233699023906,3.851483692529832,3.5348084071206336,1,1
0.3333333333333333,0.3287074581913625,0.33201120451264926,0.3323265069004088,0.33148093394732747,0.3150577442409533,0.3371845047119103,0.31234845842043146,0.32108127671601006,1,1
0.4807498567691361,0.3855058402454202,0.38979386010392175,0.3899231869060492,0.3896920739666702,0.37063978198531755,0.385956534954777,0.33496804102739447,0.38353517408308613,1,1
0.6933612743506347,0.7450212428638919,0.747793997921111,0.747577634545957,0.7493171548272773,0.7297680360243268,0.7624382178391029,0.8210072046454601,0.7537038738208515,1,1
1,0.8739003877450049,0.8661901070597449,0.8667601308008955,0.864910751910088,0.8519086583237616,0.8722334418780987,0.8949132402563734,0.8164995414498893,1,1
1.4422495703074085,1.3987690207804193,1.408141881210328,1.4098706194262307,1.408042500799419,1.4675089083806985,1.3829768822236412,1.335769209491602,1.3992102862154006,1,1
2.0800838230519045,2.42866398449267,2.410774386178084,2.4097644386675334,2.4155626079718533,2.4899813698435147,2.3865484439694407,2.5689826405488034,2.423659870563637,1,1
3.0000000000000004,2.681369005576545,2.6927111426553787,2.6843431652387735,2.699614744489609,2.6610128570542546,2.4561860136710383,2.9172764488165446,2.666625418177724,1,1
0.3333333333333333,0.291934120561301,0.29380446175303077,0.29367036682135,0.2925245459246502,0.2949207442765313,0.29802103520127904,0.26745405350481943,0.29291977879363285,1,1
0.4807498567691361,0.5048388435944645,0.5056009386291658,0.5057949806692188,0.5065530437662905,0.5043266845612671,0.5044596051981847,0.48794564024301434,0.5100221312800214,1,1
0.6933612743506347,0.605579047917497,0.5997544080806763,0.6004108657202509,0.5974844367579862,0.588223557933682,0.6097320154030793,0.3831354549401186,0.5738257847057467,1,1
1,1.138527429293475,1.1406127578831569,1.1406981492180985,1.141046317819447,1.1652638259649646,1.1350820996711424,1.089443712216041,1.151584096156804,1,1
1.4422495703074085,1.4897867666777098,1.4890977874244096,1.4852977285177673,1.4927884918178522,1.4640148984920187,1.4319210326793226,1.7211769534665742,1.4573354924002846,1,1
2.0800838230519045,2.2811656329267476,2.272609304554583,2.271463999369385,2.2663147517011466,2.3633544615397257,2.2632456427837395,2.34906506184788,2.2618311598008987,1,1
3.0000000000000004,3.7498934592678643,3.720992706001431,3.7208365275523705,3.7204661938553865,3.8930097930084164,3.7229106458469055,3.7214443574447826,3.993114258073526,1,1
0.3333333333333333,0.3047844952633691,0.3070518305329373,0.3070717630398445,0.3045707987933175,0.28346551474168924,0.30832652577747743,0.08670748735712523,0.29383556720642495,1,1
0.4807498567691361,0.48426059749362216,0.4897765205229178,0.4901791284698063,0.49124306144911645,0.48251973219530137,0.495701246394652,0.4878468021898532,0.48055106505327183,1,1
0.6933612743506347,0.6407515078970921,0.6505563882970147,0.6503466328499027,0.6495253009241961,0.6407959110573139,0.6450862203018434,0.5327542240919227,0.6159933816550391,1,1
1,0.8306135769217293,0.8340350746377841,0.8339852063699562,0.8339833278343386,0.8442231577469687,0.8396998384894817,0.8439131221373967,0.8406404274620457,1,1
1.4422495703074085,1.3273263255139276,1.3333441698059776,1.333138555399403,1.3336009343054684,1.363447453535764,1.3612288165909519,1.4972250558037645,1.3788403307999602,1,1
2.0800838230519045,2.4690179405826123,2.4568242514602687,2.4536445312324733,2.44490659541305,2.628524056100181,2.472173528187556,2.1681449997523354,2.403433547712099,1,1
3.0000000000000004,2.8864118566214065,2.883547361792585,2.8869082240803614,2.8928765181945173,3.0020743073278244,2.932308224336086,2.743029209105867,2.858446368918568,1,1
0.3333333333333333,0.3252839241887872,0.3205458334289865,0.3207311558187697,0.32023725424936544,0.3202131971754216,0.3334384555932581,0.22663648544623546,0.33328119095081044,1,1
0.4807498567691361,0.5131142733708457,0.5149790884257267,0.5154724384217029,0.5171845778041436,0.5085239602622269,0.5183074823094805,0.5277231673012543,0.5192642829873381,1,1
0.6933612743506347,0.7982433323891656,0.7920667731120792,0.7931219699986422,0.792773380183943,0.779109813493162,0.7801524527547556,0.8059952854047234,0.7854451532683208,1,1
1,1.0019875311767534,0.998935951924695,0.9996801551090312,0.9980354588169029,0.9846610898690982,0.981879234099781,1.0015166455381947,1.0585088080655605,1,1
1.4422495703074085,1.483732796264315,1.4895520804425,1.4885978665473931,1.4900950215950892,1.506127349454109,1.4753850689177068,1.8934022284111056,1.5568538274221158,1,1
2.0800838230519045,2.3224669831754317,2.3228730615043904,2.3204394569046674,2.3169251257595485,2.473731421941782,2.3811673376272475,2.377692034264156,2.318994358976335,1,1
3.0000000000000004,3.1191101585386014,3.088634242345541,3.0891196841704964,3.088822813700386,3.2516734616651846,3.0241178421489026,3.573847420543544,3.023727899154256,1,1
